source,run,metric,tag,step,wall_time,value
tensorboard,baseline,mean_reward,rewards/train/score/mean,1334,1780939323.6495185,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1335,1780939324.9101884,7.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1336,1780939326.1482756,3.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1337,1780939327.718512,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1338,1780939328.4095454,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1339,1780939329.263222,2.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1340,1780939329.8192828,6.875
tensorboard,baseline,mean_reward,rewards/train/score/mean,1341,1780939330.4325373,2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1342,1780939331.0258272,1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1343,1780939331.848904,7.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1344,1780939645.3227966,1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1345,1780939645.6960087,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1346,1780939646.382655,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1347,1780939647.1229053,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1348,1780939647.5088222,3.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1349,1780939648.0323367,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1350,1780939648.6632442,3.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1351,1780939649.2962554,2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1352,1780939650.9561818,-0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1353,1780939651.8582218,5.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,1354,1780939652.4272106,2.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1355,1780939654.0936258,2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1356,1780939654.6984308,1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1357,1780939655.3681934,6.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1358,1780939655.8020601,3.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1359,1780939657.4697049,2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1360,1780939659.139145,0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1361,1780939659.5992966,0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1362,1780939660.2716002,2.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1363,1780939661.7836947,-0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1364,1780939662.4267642,0.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1365,1780939664.0889814,2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1366,1780939665.1045823,8.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,1367,1780939665.7180867,2.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1368,1780939666.249189,3.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1369,1780939666.6540263,3.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1370,1780939667.1245718,2.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1371,1780939668.2751322,0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1372,1780939669.5711033,1.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1373,1780939670.3298502,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1374,1780939671.1239455,3.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1375,1780939671.7145174,2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1376,1780939672.408996,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1377,1780939674.0716875,2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1378,1780939674.708962,1.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1379,1780939675.244069,2.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1380,1780939675.9407225,1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1381,1780939677.0099807,3.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1382,1780939678.1918228,4.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,1383,1780939679.02772,1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1384,1780939679.4738421,1.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1385,1780939680.4305203,2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1386,1780939681.3081307,4.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,1387,1780939682.9707448,0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1388,1780939684.0952783,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1389,1780939684.6191928,0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1390,1780939685.1408887,3.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1391,1780939685.853066,0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1392,1780939686.704647,4.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,1393,1780939687.7087674,1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1394,1780939688.8599184,3.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1395,1780939690.518822,-2.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1396,1780939691.881309,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1397,1780939693.2772608,7.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1398,1780939693.8917763,2.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1399,1780939694.8888383,2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1400,1780939695.4994302,-0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1401,1780939696.2215323,4.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,1402,1780939696.8614385,3.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1403,1780939697.6486938,3.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1404,1780939698.380927,0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1405,1780939699.0846167,6.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1406,1780939699.8254378,4.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,1407,1780939701.376864,3.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1408,1780940060.4219854,-0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1409,1780940060.9977233,3.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1410,1780940061.6514742,6.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1411,1780940063.3205264,4.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,1412,1780940063.941842,-0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1413,1780940064.7638018,3.625
tensorboard,baseline,mean_reward,rewards/train/score/mean,1414,1780940065.3134773,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1415,1780940066.0352783,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1416,1780940066.8928502,7.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1417,1780940068.5602748,2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1418,1780940069.486356,1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1419,1780940070.7536852,10.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1420,1780940071.5044186,6.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1421,1780940072.350261,3.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,1422,1780940073.2383447,2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1423,1780940074.648272,3.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1424,1780940075.4259148,3.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1425,1780940076.8407297,7.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1426,1780940077.5047328,1.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1427,1780940078.2402384,5.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,1428,1780940079.4929311,6.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1429,1780940080.2141783,-0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1430,1780940081.0959153,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1431,1780940082.7574055,-0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1432,1780940083.9083014,5.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,1433,1780940085.571093,-0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1434,1780940086.1549897,1.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1435,1780940087.8179524,-0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1436,1780940088.659684,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1437,1780940089.9815516,0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1438,1780940091.3717422,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1439,1780940092.871216,7.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1440,1780940093.6711986,1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1441,1780940094.6143966,7.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1442,1780940096.274645,-0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1443,1780940097.2075415,2.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1444,1780940097.8780794,2.625
tensorboard,baseline,mean_reward,rewards/train/score/mean,1445,1780940098.8133614,-0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1446,1780940099.8372376,-0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1447,1780940100.8074348,6.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1448,1780940102.474009,0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1449,1780940102.926223,1.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1450,1780940104.5898323,-1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1451,1780940105.4765193,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1452,1780940106.352326,-0.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1453,1780940108.012922,-0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1454,1780940109.1641955,1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1455,1780940110.8323245,0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1456,1780940112.3730443,2.625
tensorboard,baseline,mean_reward,rewards/train/score/mean,1457,1780940113.2479815,1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1458,1780940114.5964093,4.375
tensorboard,baseline,mean_reward,rewards/train/score/mean,1459,1780940115.329843,0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1460,1780940116.2262084,1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1461,1780940117.1508472,1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1462,1780940118.2222967,0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1463,1780940118.9045365,3.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,1464,1780940119.8196652,-1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1465,1780940120.7526639,0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1466,1780940121.8408747,4.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,1467,1780940122.8578024,1.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1468,1780940123.4531965,0.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1469,1780940124.5690112,1.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,1470,1780940125.9188561,4.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,1471,1780940126.885906,6.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1472,1780940512.8842232,3.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,1473,1780940513.6614678,4.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1474,1780940515.0353074,3.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1475,1780940515.9685233,2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1476,1780940516.774472,0.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1477,1780940517.7959864,0.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,1478,1780940519.4555671,-0.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1479,1780940521.1152055,-1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1480,1780940522.4299715,1.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1481,1780940523.1767027,0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1482,1780940524.0692537,0.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1483,1780940524.791221,0.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1484,1780940525.7726038,1.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1485,1780940526.5589876,-1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1486,1780940528.2216816,-1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1487,1780940529.4905686,0.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,1488,1780940531.1538477,-1.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1489,1780940531.7782338,-0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1490,1780940532.3612015,1.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1491,1780940533.3755462,1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1492,1780940534.3139896,-1.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1493,1780940535.5028408,-2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1494,1780940537.1673272,-0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1495,1780940537.853506,-0.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1496,1780940538.4227943,2.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1497,1780940539.2864957,-0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1498,1780940539.8716197,-0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1499,1780940541.671084,0.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1500,1780940542.8897681,2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1501,1780940544.5513444,-1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1502,1780940545.280984,0.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1503,1780940545.9258094,-0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1504,1780940547.0504632,1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1505,1780940547.8053286,-2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1506,1780940548.9701004,0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1507,1780940549.492489,-0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1508,1780940550.1101856,1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1509,1780940550.9744737,5.75
tensorboard,baseline,mean_reward,rewards/train/score/mean,1510,1780940551.5241983,6.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1511,1780940552.6898634,0.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1512,1780940554.3528674,-1.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1513,1780940554.8625243,-0.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1514,1780940555.8575635,6.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1515,1780940556.7330532,1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1516,1780940557.4893448,4.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1517,1780940558.2359595,2.125
tensorboard,baseline,mean_reward,rewards/train/score/mean,1518,1780940558.825895,1.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1519,1780940560.0695622,2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1520,1780940560.9888504,-1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1521,1780940562.6568563,-0.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1522,1780940563.4268205,0.25
tensorboard,baseline,mean_reward,rewards/train/score/mean,1523,1780940564.1595604,1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1524,1780940565.109257,0.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1525,1780940565.5977085,2.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1526,1780940567.2579987,-1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1527,1780940568.0634305,1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1528,1780940569.328585,1.0
tensorboard,baseline,mean_reward,rewards/train/score/mean,1529,1780940570.9897356,-1.5
tensorboard,baseline,mean_reward,rewards/train/score/mean,1530,1780940571.851244,1.5
