run,metric,step,value
course-baseline-001,train score mean,1715,0.5
course-baseline-001,train score mean,1716,6.25
course-baseline-001,train score mean,1717,2.75
course-baseline-001,train score mean,1718,-0.5
course-baseline-001,train score mean,1719,2.0
course-baseline-001,train score mean,1720,2.625
course-baseline-001,train score mean,1721,0.25
course-baseline-001,train score mean,1722,-0.5
course-baseline-001,train score mean,1723,2.0
course-baseline-001,train score mean,1724,7.0
course-baseline-001,train score mean,1725,0.5
course-baseline-001,train score mean,1726,-0.5
course-baseline-001,train score mean,1727,1.0
course-baseline-001,train score mean,1728,3.5
course-baseline-001,train score mean,1729,1.5
course-baseline-001,train score mean,1730,0.5
course-baseline-001,train score mean,1731,1.0
course-baseline-001,train score mean,1732,0.5
course-baseline-001,train score mean,1733,-0.5
course-baseline-001,train score mean,1734,3.75
course-baseline-001,train score mean,1735,5.75
course-baseline-001,train score mean,1736,4.75
course-baseline-001,train score mean,1737,0.25
course-baseline-001,train score mean,1738,0.75
course-baseline-001,train score mean,1739,4.75
course-baseline-001,train score mean,1740,-0.5
course-baseline-001,train score mean,1741,0.25
course-baseline-001,train score mean,1742,2.0
course-baseline-001,train score mean,1743,2.75
course-baseline-001,train score mean,1744,1.25
course-baseline-001,train score mean,1745,0.5
course-baseline-001,train score mean,1746,1.0
course-baseline-001,train score mean,1747,5.0
course-baseline-001,train score mean,1748,-0.5
course-baseline-001,train score mean,1749,0.0
course-baseline-001,train score mean,1750,0.5
course-baseline-001,train score mean,1751,2.0
course-baseline-001,train score mean,1752,4.5
course-baseline-001,train score mean,1753,0.5
course-baseline-001,train score mean,1754,0.0
course-baseline-001,train score mean,1755,2.25
course-baseline-001,train score mean,1756,-0.5
course-baseline-001,train score mean,1757,4.125
course-baseline-001,train score mean,1758,3.75
course-baseline-001,train score mean,1759,1.25
course-baseline-001,train score mean,1760,1.75
course-baseline-001,train score mean,1761,1.25
course-baseline-001,train score mean,1762,-0.5
course-baseline-001,train score mean,1763,1.25
course-baseline-001,train score mean,1764,0.5
course-baseline-001,train score mean,1765,2.0
course-baseline-001,train score mean,1766,-2.0
course-baseline-001,train score mean,1767,0.25
course-baseline-001,train score mean,1768,-0.5
course-baseline-001,train score mean,1769,1.25
course-baseline-001,train score mean,1770,2.0
course-baseline-001,train score mean,1771,1.25
course-baseline-001,train score mean,1772,-0.5
course-baseline-001,train score mean,1773,2.25
course-baseline-001,train score mean,1774,1.75
course-baseline-001,train score mean,1775,-0.5
course-baseline-001,train score mean,1776,-0.5
course-baseline-001,train score mean,1777,2.0
course-baseline-001,train score mean,1778,0.5
course-baseline-001,train score mean,1779,0.25
course-baseline-001,train score mean,1780,0.0
course-baseline-001,train score mean,1781,3.0
course-baseline-001,train score mean,1782,5.5
course-baseline-001,train score mean,1783,2.0
course-baseline-001,train score mean,1784,2.0
course-baseline-001,train score mean,1785,0.0
course-baseline-001,train score mean,1786,1.25
course-baseline-001,train score mean,1787,2.0
course-baseline-001,train score mean,1788,2.0
course-baseline-001,train score mean,1789,0.5
course-baseline-001,train score mean,1790,0.5
course-baseline-001,train score mean,1791,-0.5
course-baseline-001,train score mean,1792,7.875
course-baseline-001,train score mean,1793,-1.5
course-baseline-001,train score mean,1794,0.5
course-baseline-001,train score mean,1795,0.5
course-baseline-001,train score mean,1796,-0.5
course-baseline-001,train score mean,1797,1.0
course-baseline-001,train score mean,1798,0.25
course-baseline-001,train score mean,1799,0.5
course-baseline-001,train score mean,1800,0.5
course-baseline-001,train score mean,1801,1.25
course-baseline-001,train score mean,1802,2.0
course-baseline-001,train score mean,1803,-0.5
course-baseline-001,train score mean,1804,0.5
course-baseline-001,train score mean,1805,-0.5
course-baseline-001,train score mean,1806,0.5
course-baseline-001,train score mean,1807,0.0
course-baseline-001,train score mean,1808,0.0
course-baseline-001,train score mean,1809,2.0
course-baseline-001,train score mean,1810,-1.5
course-baseline-001,train score mean,1811,1.625
course-baseline-001,train score mean,1812,-0.5
course-baseline-001,train score mean,1813,0.0
course-baseline-001,train score mean,1814,1.25
course-baseline-001,train score mean,1815,3.5
course-baseline-001,train score mean,1816,-1.5
course-baseline-001,train score mean,1817,0.25
course-baseline-001,train score mean,1818,1.5
course-baseline-001,train score mean,1819,-1.5
course-baseline-001,train score mean,1820,3.75
course-baseline-001,train score mean,1821,-0.5
course-baseline-001,train score mean,1822,-0.5
course-baseline-001,train score mean,1823,0.25
course-baseline-001,train score mean,1824,-1.5
course-baseline-001,train score mean,1825,0.0
course-baseline-001,train score mean,1826,-1.5
course-baseline-001,train score mean,1827,-0.5
course-baseline-001,train score mean,1828,0.25
course-baseline-001,train score mean,1829,0.25
course-baseline-001,train score mean,1830,3.75
course-baseline-001,train score mean,1831,1.0
course-baseline-001,train score mean,1832,-1.0
course-baseline-001,train score mean,1833,1.0
course-baseline-001,train score mean,1834,4.25
course-baseline-001,train score mean,1835,-1.5
course-baseline-001,train score mean,1836,2.0
course-baseline-001,train score mean,1837,-1.5
course-baseline-001,train score mean,1838,-1.5
course-baseline-001,train score mean,1839,-1.5
course-baseline-001,train score mean,1840,2.0
course-baseline-001,train score mean,1841,0.5
course-baseline-001,train score mean,1842,-1.5
course-baseline-001,train score mean,1843,-0.5
course-baseline-001,train score mean,1844,2.0
course-baseline-001,train score mean,1845,-1.5
course-baseline-001,train score mean,1846,-0.5
course-baseline-001,train score mean,1847,4.5
course-baseline-001,train score mean,1848,-0.5
course-baseline-001,train score mean,1849,-1.5
course-baseline-001,train score mean,1850,-1.5
course-baseline-001,train score mean,1851,1.0
course-baseline-001,train score mean,1852,3.625
course-baseline-001,train score mean,1853,-0.5
course-baseline-001,train score mean,1854,-1.5
course-baseline-001,train score mean,1855,0.5
course-baseline-001,train score mean,1856,0.5
course-baseline-001,train score mean,1857,-0.5
course-baseline-001,train score mean,1858,3.75
course-baseline-001,train score mean,1859,0.25
course-baseline-001,train score mean,1860,0.25
course-baseline-001,train score mean,1861,-0.5
course-baseline-001,train score mean,1862,0.25
course-baseline-001,train score mean,1863,0.25
course-baseline-001,train score mean,1864,4.75
course-baseline-001,train score mean,1865,-0.5
course-baseline-001,train score mean,1866,-1.5
course-baseline-001,train score mean,1867,-0.5
course-baseline-001,train score mean,1868,-0.5
course-baseline-001,train score mean,1869,-0.5
course-baseline-001,train score mean,1870,-1.5
course-baseline-001,train score mean,1871,-1.5
course-baseline-001,train score mean,1872,-1.0
course-baseline-001,train score mean,1873,-1.5
course-baseline-001,train score mean,1874,4.75
course-baseline-001,train score mean,1875,-1.5
course-baseline-001,train score mean,1876,-2.0
course-baseline-001,train score mean,1877,-1.5
course-baseline-001,train score mean,1878,-1.5
course-baseline-001,train score mean,1879,-1.0
course-baseline-001,train score mean,1880,-0.5
course-baseline-001,train score mean,1881,0.25
course-baseline-001,train score mean,1882,-1.5
course-baseline-001,train score mean,1883,-1.5
course-baseline-001,train score mean,1884,-1.5
course-baseline-001,train score mean,1885,-1.5
course-baseline-001,train score mean,1886,3.0
course-baseline-001,train score mean,1887,-1.5
course-baseline-001,train score mean,1888,-1.5
course-baseline-001,train score mean,1889,0.0
course-baseline-001,train score mean,1890,-1.0
course-baseline-001,train score mean,1891,-2.0
course-baseline-001,train score mean,1892,-0.5
course-baseline-001,train score mean,1893,2.75
course-baseline-001,train score mean,1894,1.25
course-baseline-001,train score mean,1895,-1.0
course-baseline-001,train score mean,1896,-1.5
course-baseline-001,train score mean,1897,0.25
course-baseline-001,train score mean,1898,-1.5
course-baseline-001,train score mean,1899,-1.5
course-baseline-001,train score mean,1900,-1.5
course-baseline-001,train score mean,1901,0.25
course-baseline-001,train score mean,1902,-1.5
course-baseline-001,train score mean,1903,-1.5
course-baseline-001,train score mean,1904,-1.5
course-baseline-001,train score mean,1905,4.25
course-baseline-001,train score mean,1906,-1.5
course-baseline-001,train score mean,1907,-1.5
course-baseline-001,train score mean,1908,-0.75
course-baseline-001,train score mean,1909,-1.5
course-baseline-001,train score mean,1910,-0.5
course-baseline-001,train score mean,1911,-0.5
course-baseline-001,train score mean,1912,-1.5
course-baseline-001,train score mean,1913,-1.5
course-baseline-001,train score mean,1914,-0.5
course-baseline-001,train score mean,1915,-1.5
course-baseline-001,train score mean,1916,-0.5
course-baseline-001,train score mean,1917,-0.5
course-baseline-001,train score mean,1918,0.5
course-baseline-001,train score mean,1919,0.5
course-baseline-001,train score mean,1920,-2.0
course-baseline-001,train score mean,1921,-0.5
course-baseline-001,train score mean,1922,-0.75
course-baseline-001,train score mean,1923,2.5
course-baseline-001,train score mean,1924,-1.5
course-baseline-001,train score mean,1925,1.25
course-baseline-001,train score mean,1926,-1.5
course-baseline-001,train score mean,1927,-0.5
course-baseline-001,train score mean,1928,1.0
course-baseline-001,train score mean,1929,-0.25
course-baseline-001,train score mean,1930,3.75
course-baseline-001,train score mean,1931,-0.5
course-baseline-001,train score mean,1932,-0.5
course-baseline-001,train score mean,1933,0.5
course-baseline-001,train score mean,1934,-0.5
course-baseline-001,train score mean,1935,-0.5
course-baseline-001,train score mean,1936,2.0
course-baseline-001,train score mean,1937,-1.5
course-baseline-001,train score mean,1938,0.25
course-baseline-001,train score mean,1939,3.75
course-baseline-001,train score mean,1940,-1.5
course-baseline-001,train score mean,1941,1.25
course-baseline-001,train score mean,1942,2.0
course-baseline-001,train score mean,1943,-0.5
course-baseline-001,train score mean,1944,0.25
course-baseline-001,train score mean,1945,0.5
course-baseline-001,train score mean,1946,-0.5
course-baseline-001,train score mean,1947,-0.5
course-baseline-001,train score mean,1948,0.5
course-baseline-001,train score mean,1949,0.25
course-baseline-001,train score mean,1950,0.5
course-baseline-001,train score mean,1951,-0.75
course-baseline-001,train score mean,1952,-1.5
course-baseline-001,train score mean,1953,1.25
course-baseline-001,train score mean,1954,2.25
course-baseline-001,train score mean,1955,0.25
course-baseline-001,train score mean,1956,-0.25
course-baseline-001,train score mean,1957,-0.5
course-baseline-001,train score mean,1958,0.5
course-baseline-001,train score mean,1959,-0.5
course-baseline-001,train score mean,1960,0.25
course-baseline-001,train score mean,1961,0.5
course-baseline-001,train score mean,1962,6.5
course-baseline-001,train score mean,1963,1.25
course-baseline-001,train score mean,1964,-0.5
course-baseline-001,train score mean,1965,2.0
course-baseline-001,train score mean,1966,5.5
course-baseline-001,train score mean,1967,-0.5
course-baseline-001,train score mean,1968,2.0
course-baseline-001,train score mean,1969,0.5
course-baseline-001,train score mean,1970,-0.5
course-baseline-001,train score mean,1971,1.25
course-baseline-001,train score mean,1972,-1.5
course-baseline-001,train score mean,1973,2.0
course-baseline-001,train score mean,1974,0.5
course-baseline-001,train score mean,1975,-0.5
course-baseline-001,train score mean,1976,-1.25
course-baseline-001,train score mean,1977,-1.5
course-baseline-001,train score mean,1978,3.75
course-baseline-001,train score mean,1979,0.25
course-baseline-001,train score mean,1980,1.25
course-baseline-001,train score mean,1981,0.75
course-baseline-001,train score mean,1982,0.5
course-baseline-001,train score mean,1983,4.5
course-baseline-001,train score mean,1984,-1.0
course-baseline-001,train score mean,1985,-1.5
course-baseline-001,train score mean,1986,1.0
course-baseline-001,train score mean,1987,9.0
