eval_advantage_std,eval_all_correct_group_rate,eval_all_wrong_group_rate,eval_check_answer,eval_check_numbers,eval_completion_length,eval_empty_response_rate,eval_extracted_none_rate,eval_format_accuracy,eval_frac_reward_zero_std,eval_has_solution_end_rate,eval_kl,eval_loss,eval_match_format_approx,eval_match_format_exact,eval_numeric_exact_rate,eval_numeric_partial_rate,eval_pg_clipfrac,eval_reward_mean,eval_reward_score,eval_reward_std,jax_orbax_write_gbytes,jax_orbax_write_gbytes_per_sec,step,train_advantage_std,train_all_correct_group_rate,train_all_wrong_group_rate,train_check_answer,train_check_numbers,train_completion_length,train_empty_response_rate,train_extracted_none_rate,train_format_accuracy,train_frac_reward_zero_std,train_has_solution_end_rate,train_kl,train_loss,train_match_format_approx,train_match_format_exact,train_numeric_exact_rate,train_numeric_partial_rate,train_pg_clipfrac,train_reward_mean,train_reward_score,train_reward_std
,,,,,,,,,,,,,,,,,,,,,,,1393,0.0,0.0,1.0,0.0,0.0,373.5,0.0,0.0,0.0,1.0,0.0,0.6253135204315186,0.052092697471380234,1.5,0.0,0.0,0.0,0.0,0.375,1.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1394,0.7071064710617065,0.0,1.0,-0.5,0.0,366.0,0.0,0.0,0.5,0.0,0.5,0.600334882736206,0.049008239060640335,2.0,1.5,0.0,0.0,0.0,0.75,3.0,1.5
,,,,,,,,,,,,,,,,,,,,,,,1395,0.0,0.0,1.0,0.0,0.0,768.0,0.0,1.0,0.0,1.0,0.0,0.40779805183410645,0.03567301481962204,-2.5,0.0,0.0,0.0,0.0,-0.625,-2.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1396,0.0,0.0,1.0,-1.0,0.0,562.5,0.0,0.0,1.0,1.0,1.0,0.3639926314353943,0.02911940962076187,2.5,3.0,0.0,0.0,0.0,1.125,4.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1397,0.7071065902709961,0.0,0.0,1.25,0.75,479.0,0.0,0.0,1.0,0.0,1.0,0.4261590540409088,0.03445647284388542,2.5,3.0,0.5,0.5,0.0,1.875,7.5,2.5
,,,,,,,,,,,,,,,,,,,,,,,1398,0.7071061134338379,0.0,0.0,0.0,0.75,224.0,0.0,0.0,0.0,0.0,0.0,0.48784303665161133,0.04354453459382057,1.5,0.0,0.5,0.5,0.0,0.5625,2.25,0.75
,,,,,,,,,,,,,,,,,,,,,,,1399,0.7071065902709961,0.0,1.0,-0.5,0.0,347.0,0.0,0.5,0.5,0.0,0.5,0.49644145369529724,0.03974434733390808,1.0,1.5,0.0,0.0,0.0,0.5,2.0,2.5
,,,,,,,,,,,,,,,,,,,,,,,1400,0.0,0.0,1.0,0.0,0.0,223.5,0.0,1.0,0.0,1.0,0.0,0.4616680443286896,0.040522120893001556,-0.5,0.0,0.0,0.0,0.0,-0.125,-0.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1401,0.7071067094802856,0.0,0.0,1.5,0.75,296.5,0.0,0.5,0.5,0.0,0.5,0.5829771757125854,0.04748106747865677,1.0,1.5,0.5,0.5,0.0,1.1875,4.75,5.25
,,,,,,,,,,,,,,,,,,,,,,,1402,0.7071064710617065,0.0,1.0,-0.5,0.0,254.0,0.0,0.0,0.5,0.0,0.5,0.4116608798503876,0.03275683522224426,2.0,1.5,0.0,0.0,0.0,0.75,3.0,1.5
,,,,,,,,,,,,,,,,,,,,,,,1403,0.7071064710617065,0.0,1.0,-0.5,0.0,321.5,0.0,0.0,0.5,0.0,0.5,0.47644591331481934,0.03780418634414673,2.0,1.5,0.0,0.0,0.0,0.75,3.0,1.5
,,,,,,,,,,,,,,,,,,,,,,,1404,0.7071062922477722,0.0,1.0,0.0,0.0,284.0,0.0,0.5,0.0,0.0,0.0,0.6543785333633423,0.052204132080078125,0.5,0.0,0.0,0.0,0.0,0.125,0.5,1.0
,,,,,,,,,,,,,,,,,,,,,,,1405,0.7071066498756409,1.0,0.0,1.5,1.5,241.5,0.0,0.0,0.5,0.0,0.5,0.4727121591567993,0.03779805451631546,2.0,1.5,1.0,1.0,0.0,1.625,6.5,3.5
,,,,,,,,,,,,,,,,,,,,,,,1406,0.7071067094802856,0.0,0.0,1.5,0.75,296.5,0.0,0.5,0.5,0.0,0.5,0.5379185080528259,0.043393123894929886,1.0,1.5,0.5,0.5,0.0,1.1875,4.75,5.25
,,,,,,,,,,,,,,,,,,,,,,,1407,0.7071064710617065,0.0,1.0,-0.5,0.0,431.0,0.0,0.0,0.5,0.0,0.5,0.5231876373291016,0.042141955345869064,2.0,1.5,0.0,0.0,0.0,0.75,3.0,1.5
0.46321144700050354,0.16844919323921204,0.5695187449455261,0.28475937247276306,0.4491978585720062,365.0374450683594,0.0,0.2700534760951996,0.4585561454296112,0.3449198007583618,0.47727271914482117,0.45210087299346924,0.03597840666770935,1.4331550598144531,1.3756684064865112,0.29946523904800415,0.33021390438079834,0.0,0.8856951594352722,3.542780637741089,1.586229920387268,,,1408,0.0,0.0,1.0,0.0,0.0,528.5,0.0,1.0,0.0,1.0,0.0,0.5381009578704834,0.0595722533762455,-0.5,0.0,0.0,0.0,0.0,-0.125,-0.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1409,0.7071064710617065,0.0,1.0,-0.5,0.0,200.0,0.0,0.0,0.5,0.0,0.5,0.47174665331840515,0.04050452634692192,2.0,1.5,0.0,0.0,0.0,0.75,3.0,1.5
,,,,,,,,,,,,,,,,,,,,,,,1410,0.7071066498756409,1.0,0.0,1.5,1.5,256.0,0.0,0.0,0.5,0.0,0.5,0.6156527996063232,0.050052765756845474,2.0,1.5,1.0,1.0,0.0,1.625,6.5,3.5
,,,,,,,,,,,,,,,,,,,,,,,1411,0.7071067094802856,0.0,0.0,1.5,0.75,676.0,0.0,0.5,0.5,0.0,0.5,0.4934248924255371,0.04002084583044052,1.0,1.5,0.5,0.5,0.0,1.1875,4.75,5.25
,,,,,,,,,,,,,,,,,,,,,,,1412,0.0,0.0,1.0,0.0,0.0,237.0,0.0,1.0,0.0,1.0,0.0,0.37514781951904297,0.030765622854232788,-0.5,0.0,0.0,0.0,0.0,-0.125,-0.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1413,0.7071065306663513,0.0,1.0,0.125,0.0,338.5,0.0,0.0,0.5,0.0,0.5,0.6964000463485718,0.05506602302193642,2.0,1.5,0.0,0.0,0.0,0.90625,3.625,2.125
,,,,,,,,,,,,,,,,,,,,,,,1414,0.0,1.0,0.0,3.0,1.5,209.5,0.0,0.0,1.0,1.0,1.0,0.5644466876983643,0.04550441354513168,2.5,3.0,1.0,1.0,0.0,2.5,10.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,1415,0.0,0.0,1.0,-1.0,0.0,260.5,0.0,0.0,1.0,1.0,1.0,0.6977692246437073,0.05560312047600746,2.5,3.0,0.0,0.0,0.0,1.125,4.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1416,0.7071065902709961,0.0,0.0,1.25,0.75,341.0,0.0,0.0,1.0,0.0,1.0,0.6244970560073853,0.050121210515499115,2.5,3.0,0.5,0.5,0.0,1.875,7.5,2.5
,,,,,,,,,,,,,,,,,,,,,,,1417,0.7071065902709961,0.0,1.0,-0.5,0.0,539.0,0.0,0.5,0.5,0.0,0.5,0.7283859848976135,0.05753592774271965,1.0,1.5,0.0,0.0,0.0,0.5,2.0,2.5
,,,,,,,,,,,,,,,,,,,,,,,1418,0.0,0.0,1.0,0.0,0.0,373.5,0.0,0.0,0.0,1.0,0.0,0.5078259706497192,0.04674898460507393,1.5,0.0,0.0,0.0,0.0,0.375,1.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1419,0.0,1.0,0.0,3.0,1.5,508.0,0.0,0.0,1.0,1.0,1.0,0.453504741191864,0.03630628064274788,2.5,3.0,1.0,1.0,0.0,2.5,10.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,1420,0.7071066498756409,1.0,0.0,1.5,1.5,254.0,0.0,0.0,0.5,0.0,0.5,0.5941316485404968,0.047874316573143005,2.0,1.5,1.0,1.0,0.0,1.625,6.5,3.5
,,,,,,,,,,,,,,,,,,,,,,,1421,0.7071065306663513,0.0,1.0,0.25,0.0,306.0,0.0,0.0,0.5,0.0,0.5,0.535025954246521,0.04338087514042854,2.0,1.5,0.0,1.0,0.0,0.9375,3.75,2.25
,,,,,,,,,,,,,,,,,,,,,,,1422,0.7071065902709961,0.0,1.0,-0.5,0.0,311.5,0.0,0.5,0.5,0.0,0.5,0.5997125506401062,0.04839567467570305,1.0,1.5,0.0,0.0,0.0,0.5,2.0,2.5
,,,,,,,,,,,,,,,,,,,,,,,1423,0.7071064710617065,0.0,1.0,-0.5,0.0,425.5,0.0,0.0,0.5,0.0,0.5,0.5388492941856384,0.04427399858832359,2.0,1.5,0.0,0.0,0.0,0.75,3.0,1.5
,,,,,,,,,,,,,,,,,,,,,,,1424,0.7071064710617065,0.0,1.0,-0.5,0.0,294.0,0.0,0.0,0.5,0.0,0.5,0.48160436749458313,0.042453475296497345,2.0,1.5,0.0,0.0,0.0,0.75,3.0,1.5
,,,,,,,,,,,,,,,,,,,,,,,1425,0.7071065902709961,0.0,0.0,1.0,0.75,500.0,0.0,0.0,1.0,0.0,1.0,0.7199696898460388,0.058243170380592346,2.5,3.0,0.5,0.5,0.0,1.8125,7.25,2.75
,,,,,,,,,,,,,,,,,,,,,,,1426,0.7071064710617065,0.0,0.0,0.0,0.75,273.0,0.0,0.5,0.0,0.0,0.0,0.5416193008422852,0.046300504356622696,0.5,0.0,0.5,0.5,0.0,0.3125,1.25,1.75
,,,,,,,,,,,,,,,,,,,,,,,1427,0.7071066498756409,0.0,0.0,1.5,0.75,282.0,0.0,0.5,0.5,0.0,1.0,0.4588223695755005,0.03663093224167824,2.0,1.5,0.5,0.5,0.0,1.4375,5.75,4.25
,,,,,,,,,,,,,,,,,,,,,,,1428,0.7071066498756409,1.0,0.0,1.5,1.5,400.5,0.0,0.0,0.5,0.0,0.5,0.550434947013855,0.044020701199769974,2.0,1.5,1.0,1.0,0.0,1.625,6.5,3.5
,,,,,,,,,,,,,,,,,,,,,,,1429,0.0,0.0,1.0,0.0,0.0,294.0,0.0,1.0,0.0,1.0,0.0,0.5949877500534058,0.05145152285695076,-0.5,0.0,0.0,0.0,0.0,-0.125,-0.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1430,0.0,0.0,1.0,-1.0,0.0,345.0,0.0,0.0,1.0,1.0,1.0,0.6394602060317993,0.05104617029428482,2.5,3.0,0.0,0.0,0.0,1.125,4.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1431,0.0,0.0,1.0,0.0,0.0,509.0,0.0,1.0,0.0,1.0,0.0,0.44307708740234375,0.03568436950445175,-0.5,0.0,0.0,0.0,0.0,-0.125,-0.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1432,0.7071066498756409,0.0,0.0,1.5,0.75,374.0,0.0,0.0,0.5,0.0,0.5,0.4340592622756958,0.037836287170648575,2.0,1.5,0.5,0.5,0.0,1.4375,5.75,4.25
,,,,,,,,,,,,,,,,,,,,,,,1433,0.0,0.0,1.0,0.0,0.0,768.0,0.0,1.0,0.0,1.0,0.0,0.49360665678977966,0.04329533502459526,-0.5,0.0,0.0,0.0,0.0,-0.125,-0.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1434,0.7071057558059692,0.0,1.0,0.0,0.0,230.5,0.0,0.0,0.0,0.0,0.0,0.3538125455379486,0.02830500155687332,1.0,0.0,0.0,0.0,0.0,0.25,1.0,0.5
,,,,,,,,,,,,,,,,,,,,,,,1435,0.0,0.0,1.0,0.0,0.0,768.0,0.0,1.0,0.0,1.0,0.0,0.6749840974807739,0.05404124781489372,-0.5,0.0,0.0,0.0,0.0,-0.125,-0.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1436,0.0,0.0,1.0,-1.0,0.0,363.0,0.0,0.0,1.0,1.0,1.0,0.39284926652908325,0.03142794221639633,2.5,3.0,0.0,0.0,0.0,1.125,4.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1437,0.7071062922477722,0.0,1.0,0.0,0.0,439.0,0.0,0.5,0.0,0.0,0.0,0.45911499857902527,0.03674105554819107,0.5,0.0,0.0,0.0,0.0,0.125,0.5,1.0
,,,,,,,,,,,,,,,,,,,,,,,1438,0.0,0.0,1.0,-1.0,0.0,611.0,0.0,0.0,1.0,1.0,1.0,0.4853218197822571,0.04483048990368843,2.5,3.0,0.0,0.0,0.0,1.125,4.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1439,0.7071065902709961,0.0,0.0,1.0,0.75,488.5,0.0,0.0,1.0,0.0,1.0,0.4556540846824646,0.03669992461800575,2.5,3.0,0.5,0.5,0.0,1.8125,7.25,2.75
,,,,,,,,,,,,,,,,,,,,,,,1440,0.0,0.0,1.0,0.0,0.0,274.5,0.0,0.0,0.0,1.0,0.0,0.5987753868103027,0.053998276591300964,1.5,0.0,0.0,0.0,0.0,0.375,1.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1441,0.7071065902709961,0.0,0.0,1.0,0.75,343.5,0.0,0.0,1.0,0.0,1.0,0.7686675786972046,0.059440068900585175,2.5,3.0,0.5,0.5,0.0,1.8125,7.25,2.75
,,,,,,,,,,,,,,,,,,,,,,,1442,0.0,0.0,1.0,0.0,0.0,637.0,0.0,1.0,0.0,1.0,0.0,0.609705924987793,0.052244771271944046,-0.5,0.0,0.0,0.0,0.0,-0.125,-0.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1443,0.7071061134338379,0.0,0.0,0.0,0.75,322.5,0.0,0.0,0.0,0.0,0.0,0.33426690101623535,0.02561407908797264,1.5,0.0,0.5,0.5,0.0,0.5625,2.25,0.75
,,,,,,,,,,,,,,,,,,,,,,,1444,0.7071066498756409,0.0,1.0,0.125,0.0,280.0,0.0,0.5,0.5,0.0,0.5,0.6605051159858704,0.05540062487125397,1.0,1.5,0.0,0.0,0.0,0.65625,2.625,3.125
,,,,,,,,,,,,,,,,,,,,,,,1445,0.0,0.0,1.0,0.0,0.0,408.5,0.0,1.0,0.0,1.0,0.0,0.4026632308959961,0.03220003843307495,-0.5,0.0,0.0,0.0,0.0,-0.125,-0.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1446,0.0,0.0,1.0,0.0,0.0,417.5,0.0,1.0,0.0,1.0,0.0,0.7174787521362305,0.05737699195742607,-0.5,0.0,0.0,0.0,0.0,-0.125,-0.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1447,0.7071066498756409,1.0,0.0,1.5,1.5,399.0,0.0,0.0,0.5,0.0,0.5,0.6998885273933411,0.056376244872808456,2.0,1.5,1.0,1.0,0.0,1.625,6.5,3.5
,,,,,,,,,,,,,,,,,,,,,,,1448,0.7071062922477722,0.0,1.0,0.0,0.0,621.0,0.0,0.5,0.0,0.0,0.0,0.6794796586036682,0.054991815239191055,0.5,0.0,0.0,0.0,0.0,0.125,0.5,1.0
,,,,,,,,,,,,,,,,,,,,,,,1449,0.7071064710617065,0.0,0.0,0.0,0.75,168.0,0.0,0.5,0.0,0.0,0.0,0.49627387523651123,0.04191991314291954,0.5,0.0,0.5,0.5,0.0,0.3125,1.25,1.75
,,,,,,,,,,,,,,,,,,,,,,,1450,0.7071062922477722,0.0,1.0,0.0,0.0,768.0,0.0,1.0,0.0,0.0,0.0,0.8166772723197937,0.06514992564916611,-1.5,0.0,0.0,0.0,0.0,-0.375,-1.5,1.0
,,,,,,,,,,,,,,,,,,,,,,,1451,0.0,0.0,1.0,-1.0,0.0,359.5,0.0,0.0,1.0,1.0,1.0,0.24717263877391815,0.019773809239268303,2.5,3.0,0.0,0.0,0.0,1.125,4.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1452,0.7071048021316528,0.0,0.0,0.0,0.75,246.0,0.0,0.5,0.0,0.0,0.0,0.5607001781463623,0.045124005526304245,-1.0,0.0,0.5,0.5,0.0,-0.0625,-0.25,0.25
,,,,,,,,,,,,,,,,,,,,,,,1453,0.0,0.0,1.0,0.0,0.0,534.0,0.0,1.0,0.0,1.0,0.0,0.6629040241241455,0.05267006903886795,-0.5,0.0,0.0,0.0,0.0,-0.125,-0.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1454,0.0,0.0,1.0,0.0,0.0,439.0,0.0,0.0,0.0,1.0,0.0,0.5422003865242004,0.04981773719191551,1.5,0.0,0.0,0.0,0.0,0.375,1.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1455,0.7071062922477722,0.0,1.0,0.0,0.0,544.0,0.0,0.5,0.0,0.0,0.0,0.6393998861312866,0.05192750692367554,0.5,0.0,0.0,0.0,0.0,0.125,0.5,1.0
,,,,,,,,,,,,,,,,,,,,,,,1456,0.7071066498756409,0.0,1.0,0.125,0.0,620.0,0.0,0.5,0.5,0.0,0.5,0.4553897976875305,0.04275126755237579,1.0,1.5,0.0,0.0,0.0,0.65625,2.625,3.125
,,,,,,,,,,,,,,,,,,,,,,,1457,0.0,0.0,1.0,0.0,0.0,380.5,0.0,0.0,0.0,1.0,0.0,0.49473127722740173,0.0394156314432621,1.5,0.0,0.0,0.0,0.0,0.375,1.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1458,0.7071064114570618,0.0,0.0,0.125,0.75,532.5,0.0,0.0,0.5,0.0,1.0,0.5537620782852173,0.04430421069264412,2.0,1.5,0.5,0.5,0.0,1.09375,4.375,1.375
,,,,,,,,,,,,,,,,,,,,,,,1459,0.7071062922477722,0.0,1.0,0.0,0.0,290.0,0.0,0.5,0.0,0.0,0.0,0.5744651556015015,0.04589270055294037,0.5,0.0,0.0,0.0,0.0,0.125,0.5,1.0
,,,,,,,,,,,,,,,,,,,,,,,1460,0.0,0.0,1.0,0.0,0.0,319.0,0.0,0.0,0.0,1.0,0.0,0.766482949256897,0.06116840988397598,1.5,0.0,0.0,0.0,0.0,0.375,1.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1461,0.0,0.0,1.0,0.0,0.0,355.0,0.0,0.0,0.0,1.0,0.0,0.7955000400543213,0.063721664249897,1.5,0.0,0.0,0.0,0.0,0.375,1.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1462,0.7071062922477722,0.0,1.0,0.0,0.0,383.5,0.0,0.5,0.0,0.0,0.0,0.8004231452941895,0.06487429141998291,0.5,0.0,0.0,0.0,0.0,0.125,0.5,1.0
,,,,,,,,,,,,,,,,,,,,,,,1463,0.7071065306663513,0.0,1.0,0.25,0.0,276.5,0.0,0.0,0.5,0.0,0.5,0.6422263383865356,0.05290083959698677,2.0,1.5,0.0,1.0,0.0,0.9375,3.75,2.25
,,,,,,,,,,,,,,,,,,,,,,,1464,0.0,0.0,1.0,0.0,0.0,336.0,0.0,1.0,0.0,1.0,0.0,0.8800031542778015,0.07035395503044128,-1.5,0.0,0.0,0.0,0.0,-0.375,-1.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1465,0.7071062922477722,0.0,1.0,0.0,0.0,343.5,0.0,0.5,0.0,0.0,0.0,0.6457014083862305,0.05215517431497574,0.5,0.0,0.0,0.0,0.0,0.125,0.5,1.0
,,,,,,,,,,,,,,,,,,,,,,,1466,0.7071067094802856,0.0,0.0,1.5,0.75,389.0,0.0,0.5,0.5,0.0,0.5,0.493470698595047,0.03848008066415787,1.0,1.5,0.5,0.5,0.0,1.1875,4.75,5.25
,,,,,,,,,,,,,,,,,,,,,,,1467,0.7071064710617065,0.0,0.0,0.0,0.75,312.0,0.0,0.5,0.0,0.0,0.0,0.6573950052261353,0.0550665482878685,0.5,0.0,0.5,0.5,0.0,0.3125,1.25,1.75
,,,,,,,,,,,,,,,,,,,,,,,1468,0.7071061134338379,0.0,0.0,0.0,0.75,217.0,0.0,0.5,0.0,0.0,0.5,0.7318031787872314,0.06348598003387451,-0.5,0.0,0.5,0.5,0.0,0.0625,0.25,0.75
,,,,,,,,,,,,,,,,,,,,,,,1469,0.7071066498756409,0.0,1.0,-0.25,0.0,297.0,0.0,0.0,0.5,0.0,0.5,0.7687650322914124,0.06093057990074158,0.5,1.5,0.0,0.0,0.0,0.4375,1.75,3.25
,,,,,,,,,,,,,,,,,,,,,,,1470,0.7071067094802856,0.0,0.0,1.5,0.75,405.5,0.0,0.5,0.5,0.0,0.5,0.6361749172210693,0.062123291194438934,1.0,1.5,0.5,0.5,0.0,1.1875,4.75,5.25
,,,,,,,,,,,,,,,,,,,,,,,1471,0.7071066498756409,1.0,0.0,1.5,1.5,304.0,0.0,0.0,0.5,0.0,0.5,0.5901588201522827,0.05492430925369263,2.0,1.5,1.0,1.0,0.0,1.625,6.5,3.5
0.5218216776847839,0.0935828909277916,0.644385039806366,0.04846256598830223,0.3368983864784241,395.0788879394531,0.0,0.2647058963775635,0.20454545319080353,0.26203209161758423,0.303475946187973,0.5506994724273682,0.04356163740158081,0.45989304780960083,0.6136363744735718,0.2245989292860031,0.25802138447761536,0.0,0.3647225797176361,1.4588903188705444,1.1641042232513428,,,1472,0.7071065306663513,0.0,1.0,0.25,0.0,308.0,0.0,0.0,0.5,0.0,0.5,0.7131693363189697,0.06252703070640564,2.0,1.5,0.0,0.5,0.0,0.9375,3.75,2.25
,,,,,,,,,,,,,,,,,,,,,,,1473,0.7071066498756409,0.0,0.0,1.5,0.75,283.5,0.0,0.5,0.5,0.0,0.5,0.7518951892852783,0.060224950313568115,0.5,1.5,0.5,0.5,0.0,1.0625,4.25,4.75
,,,,,,,,,,,,,,,,,,,,,,,1474,0.7071064710617065,0.0,1.0,-0.5,0.0,515.0,0.0,0.0,0.5,0.0,0.5,0.7750421166419983,0.06289134919643402,2.0,1.5,0.0,0.0,0.0,0.75,3.0,1.5
,,,,,,,,,,,,,,,,,,,,,,,1475,0.7071064710617065,0.0,1.0,-0.5,0.0,334.0,0.0,0.0,0.5,0.0,0.5,0.4710426330566406,0.03705224394798279,1.0,1.5,0.0,0.0,0.0,0.5,2.0,1.5
,,,,,,,,,,,,,,,,,,,,,,,1476,0.7071061134338379,0.0,0.0,0.0,0.75,252.5,0.0,0.0,0.0,0.0,1.0,0.5601941347122192,0.04556291177868843,-0.5,0.0,0.5,0.5,0.0,0.0625,0.25,0.75
,,,,,,,,,,,,,,,,,,,,,,,1477,0.7071048021316528,0.0,0.0,0.0,0.75,321.5,0.0,0.0,0.0,0.0,0.5,0.4341298043727875,0.03603688254952431,0.0,0.0,0.5,0.5,0.0,0.1875,0.75,0.25
,,,,,,,,,,,,,,,,,,,,,,,1478,0.7071065306663513,0.0,0.0,0.0,0.75,536.5,0.0,0.5,0.0,0.0,0.0,0.3889739513397217,0.033739663660526276,-1.0,0.0,0.5,0.5,0.0,-0.0625,-0.25,2.25
,,,,,,,,,,,,,,,,,,,,,,,1479,0.0,0.0,1.0,0.0,0.0,767.0,0.0,1.0,0.0,1.0,0.0,0.18095599114894867,0.02332891710102558,-1.5,0.0,0.0,0.0,0.0,-0.375,-1.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1480,0.7071061134338379,0.0,0.0,0.0,0.75,248.5,0.0,0.0,0.0,0.0,0.0,0.3579111099243164,0.028635360300540924,0.5,0.0,0.5,0.5,0.0,0.3125,1.25,0.75
,,,,,,,,,,,,,,,,,,,,,,,1481,0.7071062922477722,0.0,1.0,0.0,0.0,290.0,0.0,0.5,0.0,0.0,0.0,0.5869166254997253,0.045687634497880936,0.5,0.0,0.0,0.0,0.0,0.125,0.5,1.0
,,,,,,,,,,,,,,,,,,,,,,,1482,0.7071048021316528,0.0,0.0,0.0,0.75,273.5,0.0,0.0,0.0,0.0,0.0,0.6153519749641418,0.05001703277230263,-0.5,0.0,0.5,0.5,0.0,0.0625,0.25,0.25
,,,,,,,,,,,,,,,,,,,,,,,1483,0.7071061134338379,0.0,0.0,0.0,0.75,266.0,0.0,0.0,0.0,0.0,1.0,0.7006285190582275,0.05892014130949974,-0.5,0.0,0.5,1.0,0.0,0.0625,0.25,0.75
,,,,,,,,,,,,,,,,,,,,,,,1484,0.0,1.0,0.0,0.0,1.5,312.5,0.0,0.0,0.0,1.0,0.5,0.5148522257804871,0.042687829583883286,-0.5,0.0,1.0,1.0,0.0,0.25,1.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,1485,0.7071062922477722,0.0,1.0,0.0,0.0,319.5,0.0,0.5,0.0,0.0,0.5,0.46106910705566406,0.03849387168884277,-1.5,0.0,0.0,0.0,0.0,-0.375,-1.5,1.0
,,,,,,,,,,,,,,,,,,,,,,,1486,0.7071062922477722,0.0,1.0,0.0,0.0,493.5,0.0,0.5,0.0,0.0,0.5,0.3134341835975647,0.024659059941768646,-1.5,0.0,0.0,0.0,0.0,-0.375,-1.5,1.0
,,,,,,,,,,,,,,,,,,,,,,,1487,0.7071048021316528,0.0,0.0,0.0,0.75,438.0,0.0,0.0,0.0,0.0,0.0,0.21741096675395966,0.026773208752274513,0.0,0.0,0.5,0.5,0.0,0.1875,0.75,0.25
,,,,,,,,,,,,,,,,,,,,,,,1488,0.7071064710617065,0.0,1.0,0.0,0.0,601.0,0.0,0.5,0.0,0.0,0.0,0.5567029118537903,0.048606835305690765,-1.0,0.0,0.0,0.5,0.0,-0.25,-1.0,1.5
,,,,,,,,,,,,,,,,,,,,,,,1489,0.7071062922477722,0.0,1.0,0.0,0.0,194.5,0.0,0.0,0.0,0.0,0.0,0.2573662996292114,0.02545766346156597,-0.5,0.0,0.0,0.0,0.0,-0.125,-0.5,1.0
,,,,,,,,,,,,,,,,,,,,,,,1490,0.0,1.0,0.0,0.0,1.5,235.5,0.0,0.0,0.0,1.0,1.0,0.825645923614502,0.0691828802227974,-0.5,0.0,1.0,1.0,0.0,0.25,1.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,1491,0.7071065306663513,0.0,1.0,-0.5,0.0,348.5,0.0,0.0,0.5,0.0,1.0,0.4093935787677765,0.03274954482913017,0.5,1.5,0.0,0.0,0.0,0.375,1.5,2.0
,,,,,,,,,,,,,,,,,,,,,,,1492,0.7071057558059692,0.0,1.0,0.0,0.0,340.0,0.0,0.5,0.0,0.0,0.0,0.6704082489013672,0.053561754524707794,-1.0,0.0,0.0,0.0,0.0,-0.25,-1.0,0.5
,,,,,,,,,,,,,,,,,,,,,,,1493,0.7071057558059692,0.0,1.0,0.0,0.0,503.5,0.0,0.5,0.0,0.0,0.0,0.6946841478347778,0.05726097896695137,-2.0,0.0,0.0,0.0,0.0,-0.5,-2.0,0.5
,,,,,,,,,,,,,,,,,,,,,,,1494,0.7071065306663513,0.0,1.0,0.0,0.0,539.0,0.0,0.5,0.0,0.0,0.0,0.5258848071098328,0.042192354798316956,-0.5,0.0,0.0,0.0,0.0,-0.125,-0.5,2.0
,,,,,,,,,,,,,,,,,,,,,,,1495,0.707106351852417,0.0,0.0,0.0,0.75,286.5,0.0,0.5,0.0,0.0,0.5,0.4531591236591339,0.04062890261411667,-1.0,0.0,0.5,0.5,0.0,-0.0625,-0.25,1.25
,,,,,,,,,,,,,,,,,,,,,,,1496,0.7071064710617065,0.0,1.0,-0.25,0.0,232.0,0.0,0.0,0.5,0.0,0.5,0.5795354247093201,0.04637085646390915,1.0,1.5,0.0,0.0,0.0,0.5625,2.25,1.75
,,,,,,,,,,,,,,,,,,,,,,,1497,0.0,0.0,1.0,0.0,0.0,256.0,0.0,0.0,0.0,1.0,0.5,1.1021815538406372,0.08817558735609055,-0.5,0.0,0.0,0.0,0.0,-0.125,-0.5,0.0
,,,,,,,,,,,,,,,,,,,,,,,1498,0.0,0.0,1.0,0.0,0.0,206.5,0.0,0.0,0.0,1.0,1.0,0.6189123392105103,0.043777283281087875,-0.5,0.0,0.0,0.0,0.0,-0.125,-0.5,0.0
